"","Gene","FDR_no_PPI","FDR_PPI","w1"
"1795","YEATS4",0.925379310344828,0.603050020500205,2.64575131106459
"1796","YES1",0.975853833425262,0.768741187603501,3.60555127546399
"1797","YWHAB",0.925502868068834,0.564205232295895,3.60555127546399
"1798","YWHAE",0.953516129032258,0.394614267676768,3.87298334620742
"1799","YWHAG",0.913336363636364,0.618208825847124,2.82842712474619
"1800","YWHAH",0.859113725490196,0.502938080495356,2.44948974278318
"1801","YWHAQ",0.953561111111111,0.548666199158485,2.82842712474619
"1802","YWHAZ",0.96612744331509,0.290806978470676,4.58257569495584
"1803","YY1",0.953605993340732,0.29842657856094,4.69041575982343
"1804","ZAP70",0.975867144432194,0.792826980093181,3.87298334620742
"1805","ZBTB14",0.953650776053215,0.59275462962963,0
"1806","ZC3H13",0.972099426386233,0.792957883597884,5.09901951359278
"1807","ZEB2",0.0849583333333333,0.0107288888888889,0
"1808","ZFPM1",0.94336959553696,0.70974054215073,2
"1809","ZFPM2",0.972116560509554,0.736783441208198,2.23606797749979
"1810","ZFYVE16",0.962989664082687,0.761880116959064,3
"1811","ZFYVE9",0.953695459579181,0.754055387713998,2.23606797749979
"1812","ZIC3",0.943437325905293,0.70999494047619,1.73205080756888
"1813","ZMAT2",0.765164383561644,0.00201779359430605,5.56776436283002
"1814","ZMYM2",0.9661515625,0.768903546099291,1.4142135623731
